date,datetime,day_index,hour,rented_bike_count,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season,holiday,functioning_day
2018-10-11,2018-10-11T21:00:00Z,315,21,1398,9.3,52,1.5,2000,0,0,0,0,Autumn,No Holiday,Yes
2018-10-11,2018-10-11T22:00:00Z,315,22,1221,8.8,55,1.6,2000,0.2,0,0,0,Autumn,No Holiday,Yes
2018-10-11,2018-10-11T23:00:00Z,315,23,857,8.4,60,1.5,2000,1,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T00:00:00Z,316,0,706,8.2,61,1.3,2000,1.1,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T01:00:00Z,316,1,531,7.6,63,1.2,2000,0.9,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T02:00:00Z,316,2,409,7.1,61,0.6,2000,0,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T03:00:00Z,316,3,225,6.5,69,0.3,1981,1.2,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T04:00:00Z,316,4,168,6.2,71,1.1,2000,1.3,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T05:00:00Z,316,5,183,6,72,1.3,2000,1.3,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T06:00:00Z,316,6,412,5.8,67,1.1,2000,0.1,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T07:00:00Z,316,7,1142,5.3,73,0.7,2000,0.8,0.01,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T08:00:00Z,316,8,1996,6,64,1.1,1920,-0.3,0.42,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T09:00:00Z,316,9,1106,8.6,50,0.8,1785,-1.2,1.13,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T10:00:00Z,316,10,877,11.6,40,1.7,1991,-1.5,1.77,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T11:00:00Z,316,11,959,13,38,2.7,2000,-1,2.3,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T12:00:00Z,316,12,1073,14.7,38,1,1884,0.5,2.55,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T13:00:00Z,316,13,1110,15.8,36,1.5,1888,0.7,2.59,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T14:00:00Z,316,14,1187,16.5,32,1.4,1841,-0.2,2.43,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T15:00:00Z,316,15,1322,17.1,33,2.1,1929,0.6,2.04,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T16:00:00Z,316,16,1488,16.9,34,1.2,1942,0.9,1.47,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T17:00:00Z,316,17,1902,16.3,39,1.7,1969,2.3,0.8,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T18:00:00Z,316,18,2618,14.3,46,1.3,2000,2.8,0.16,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T19:00:00Z,316,19,1804,12.9,50,1.4,2000,2.7,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T20:00:00Z,316,20,1440,11.8,53,1.5,2000,2.5,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T21:00:00Z,316,21,1292,11,60,1.1,1995,3.5,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T22:00:00Z,316,22,1347,10.5,62,1.2,2000,3.5,0,0,0,Autumn,No Holiday,Yes
2018-10-12,2018-10-12T23:00:00Z,316,23,940,9.8,66,0.5,1979,3.7,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T00:00:00Z,317,0,835,9.1,69,0.9,1885,3.7,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T01:00:00Z,317,1,739,8.5,70,0.2,1856,3.3,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T02:00:00Z,317,2,512,8,74,0.5,1786,3.6,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T03:00:00Z,317,3,374,7.6,78,0.7,1614,4,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T04:00:00Z,317,4,226,7.1,79,1.2,1567,3.6,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T05:00:00Z,317,5,148,6.7,81,1.1,1467,3.6,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T06:00:00Z,317,6,209,6.6,80,1,1424,3.3,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T07:00:00Z,317,7,412,6.2,83,0.8,1100,3.5,0.01,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T08:00:00Z,317,8,728,7.4,70,0.5,1373,2.2,0.36,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T09:00:00Z,317,9,853,10,56,1,1761,1.6,1.03,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T10:00:00Z,317,10,1037,12.6,50,1.4,1712,2.4,1.68,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T11:00:00Z,317,11,1179,15.2,44,1.2,1301,3,2.16,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T12:00:00Z,317,12,1402,16.6,36,0.7,1442,1.4,2.45,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T13:00:00Z,317,13,1652,18.3,33,1.9,1324,1.7,2.53,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T14:00:00Z,317,14,1712,19.3,27,1.3,1384,-0.1,2.38,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T15:00:00Z,317,15,1846,19.8,29,2,1246,1.2,1.97,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T16:00:00Z,317,16,1916,19.4,29,1.2,1154,0.8,1.37,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T17:00:00Z,317,17,1995,18.7,33,1.1,1164,2,0.7,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T18:00:00Z,317,18,1695,16.5,38,1.6,1246,2.1,0.14,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T19:00:00Z,317,19,1381,14.8,47,1.3,1111,3.5,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T20:00:00Z,317,20,1261,13.8,52,1.6,1088,4,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T21:00:00Z,317,21,1312,12.6,56,1.1,1053,4,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T22:00:00Z,317,22,1147,11.7,60,0.5,1002,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-13,2018-10-13T23:00:00Z,317,23,971,11,62,0.3,946,3.9,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T00:00:00Z,318,0,811,10.4,59,0,971,2.7,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T01:00:00Z,318,1,584,9.5,65,0.9,990,3.2,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T02:00:00Z,318,2,429,9.1,68,0.3,921,3.4,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T03:00:00Z,318,3,308,8.4,73,0.4,820,3.8,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T04:00:00Z,318,4,185,7.9,76,1.3,771,3.9,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T05:00:00Z,318,5,110,7.6,79,0.3,765,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T06:00:00Z,318,6,150,7.2,80,0.7,729,3.9,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T07:00:00Z,318,7,304,6.9,81,0.8,665,3.8,0.01,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T08:00:00Z,318,8,556,7.5,72,1.1,697,2.7,0.34,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T09:00:00Z,318,9,775,10.1,60,0.8,726,2.6,1.02,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T10:00:00Z,318,10,847,13.3,47,0.5,818,2.2,1.67,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T11:00:00Z,318,11,1056,16.2,41,1,878,2.9,2.11,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T12:00:00Z,318,12,1394,17.2,33,1.1,1258,0.7,2.28,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T13:00:00Z,318,13,1593,18.1,32,1.5,1684,1.1,2.21,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T14:00:00Z,318,14,1767,18.9,31,2.6,1936,1.3,2.37,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T15:00:00Z,318,15,1948,20.1,32,2.4,1893,2.8,2,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T16:00:00Z,318,16,2097,19.1,31,2.1,1960,1.5,1.27,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T17:00:00Z,318,17,1990,18.2,43,2.3,1925,5.4,0.68,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T18:00:00Z,318,18,1662,16.2,58,2.4,1991,7.9,0.12,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T19:00:00Z,318,19,1377,15.1,60,2.9,1979,7.3,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T20:00:00Z,318,20,1306,14.4,61,2.3,1945,6.9,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T21:00:00Z,318,21,1261,13.8,66,2.4,1897,7.5,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T22:00:00Z,318,22,1029,13.5,71,1.7,1711,8.3,0,0,0,Autumn,No Holiday,Yes
2018-10-14,2018-10-14T23:00:00Z,318,23,810,13.2,73,1.2,1639,8.4,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T00:00:00Z,319,0,638,12.6,78,1.3,1427,8.8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T01:00:00Z,319,1,393,12.2,80,1.4,1283,8.8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T02:00:00Z,319,2,272,11.8,82,0.7,1262,8.8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T03:00:00Z,319,3,171,11.3,85,0,907,8.8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T04:00:00Z,319,4,152,11,82,0.1,951,8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T05:00:00Z,319,5,209,11.1,79,0.3,1140,7.5,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T06:00:00Z,319,6,504,11.2,81,0.2,1071,8,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T07:00:00Z,319,7,1271,11.5,81,0.8,960,8.3,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T08:00:00Z,319,8,2070,12,77,0.4,891,8,0.12,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T09:00:00Z,319,9,1119,12.8,74,0.5,831,8.2,0.31,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T10:00:00Z,319,10,837,14.1,66,0.6,827,7.8,0.58,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T11:00:00Z,319,11,910,16.7,65,1.5,675,10,1.42,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T12:00:00Z,319,12,1052,19,60,1.8,513,11,2.11,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T13:00:00Z,319,13,1058,19.7,52,2.1,512,9.5,1.83,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T14:00:00Z,319,14,1121,20,48,2.1,586,8.6,1.72,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T15:00:00Z,319,15,1183,20.4,43,1.7,690,7.3,1.43,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T16:00:00Z,319,16,1413,20.3,44,2.2,793,7.6,1.09,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T17:00:00Z,319,17,1773,19.3,49,2.8,966,8.3,0.55,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T18:00:00Z,319,18,2635,18,66,2.3,554,11.5,0.1,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T19:00:00Z,319,19,1911,16.9,74,1.8,366,12.2,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T20:00:00Z,319,20,1659,15.9,81,2.8,250,12.6,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T21:00:00Z,319,21,1556,15.5,86,1.3,178,13.1,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T22:00:00Z,319,22,1377,14.8,83,1.5,227,11.9,0,0,0,Autumn,No Holiday,Yes
2018-10-15,2018-10-15T23:00:00Z,319,23,914,14.1,74,1.5,486,9.5,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T00:00:00Z,320,0,726,13.3,64,1.7,860,6.6,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T01:00:00Z,320,1,568,12.4,65,1.1,1099,5.9,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T02:00:00Z,320,2,427,11.7,70,1,1012,6.4,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T03:00:00Z,320,3,253,11.5,61,1.4,1399,4.2,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T04:00:00Z,320,4,145,11,69,0.6,1510,5.5,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T05:00:00Z,320,5,202,10.2,70,1.5,1519,4.9,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T06:00:00Z,320,6,491,10.1,71,0.2,1474,5,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T07:00:00Z,320,7,1216,10.2,68,0.4,1493,4.5,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T08:00:00Z,320,8,2134,10.4,63,0.6,1367,3.6,0.19,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T09:00:00Z,320,9,1177,11.8,55,0.7,1182,3,0.55,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T10:00:00Z,320,10,854,14.4,45,0.6,1206,2.6,1.28,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T11:00:00Z,320,11,914,16.5,39,0.7,1351,2.4,1.68,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T12:00:00Z,320,12,1063,18.8,35,1.2,1057,2.9,2.06,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T13:00:00Z,320,13,1108,19.4,31,2,1862,1.8,2.02,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T14:00:00Z,320,14,1113,19.9,29,1.9,1833,1.3,2.09,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T15:00:00Z,320,15,1203,19.9,31,2,1613,2.2,1.57,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T16:00:00Z,320,16,1407,19.5,32,2.1,1436,2.3,1.1,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T17:00:00Z,320,17,1811,18.4,38,1.8,1565,3.8,0.5,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T18:00:00Z,320,18,2716,16.9,47,1.4,1637,5.5,0.11,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T19:00:00Z,320,19,1867,15.5,63,1.7,1774,8.4,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T20:00:00Z,320,20,1568,14.8,68,2,1502,8.9,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T21:00:00Z,320,21,1618,14.3,72,1,1374,9.3,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T22:00:00Z,320,22,1425,13.6,71,0.6,1457,8.4,0,0,0,Autumn,No Holiday,Yes
2018-10-16,2018-10-16T23:00:00Z,320,23,950,12.9,78,0.6,1201,9.1,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T00:00:00Z,321,0,739,12.3,75,1.2,1332,7.9,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T01:00:00Z,321,1,600,11.5,74,1.2,1305,7,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T02:00:00Z,321,2,381,10.8,77,0.3,1268,6.9,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T03:00:00Z,321,3,239,10.2,80,0.3,1191,6.8,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T04:00:00Z,321,4,157,9.7,76,0,1308,5.6,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T05:00:00Z,321,5,210,9.2,77,0,1278,5.3,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T06:00:00Z,321,6,503,8.8,77,0.2,1077,4.9,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T07:00:00Z,321,7,1213,8.6,77,0.7,965,4.7,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T08:00:00Z,321,8,2202,9.2,68,0.2,952,3.5,0.28,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T09:00:00Z,321,9,1200,11.2,63,1.1,656,4.4,0.88,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T10:00:00Z,321,10,842,14,58,1.6,841,5.8,1.53,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T11:00:00Z,321,11,961,15.5,25,2.5,1727,-4.4,2.1,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T12:00:00Z,321,12,1088,16.2,29,2.5,1935,-1.8,2.45,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T13:00:00Z,321,13,1115,17.7,25,2.1,1917,-2.6,2.48,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T14:00:00Z,321,14,1083,18.3,24,1.7,1983,-2.6,2.4,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T15:00:00Z,321,15,1175,18.3,21,2.7,2000,-4.4,2.02,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T16:00:00Z,321,16,1409,18,26,2.1,2000,-1.8,1.45,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T17:00:00Z,321,17,1896,16.9,34,2.5,2000,0.9,0.74,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T18:00:00Z,321,18,2445,14.6,39,2.3,2000,0.7,0.11,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T19:00:00Z,321,19,1819,13.2,42,1.3,2000,0.5,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T20:00:00Z,321,20,1558,12.2,47,1.1,2000,1.2,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T21:00:00Z,321,21,1493,10.8,53,0.9,2000,1.5,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T22:00:00Z,321,22,1278,9.9,50,0.1,2000,0,0,0,0,Autumn,No Holiday,Yes
2018-10-17,2018-10-17T23:00:00Z,321,23,896,9.7,56,0.7,2000,1.3,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T00:00:00Z,322,0,694,9.2,64,0.7,2000,2.7,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T01:00:00Z,322,1,579,9,66,0.7,2000,2.9,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T02:00:00Z,322,2,385,8.7,71,0.8,2000,3.7,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T03:00:00Z,322,3,244,8.6,74,0.6,1985,4.2,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T04:00:00Z,322,4,165,8.1,78,0.6,2000,4.4,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T05:00:00Z,322,5,185,7.8,81,1.1,2000,4.7,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T06:00:00Z,322,6,458,7.6,82,0.3,1933,4.7,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T07:00:00Z,322,7,1191,7.7,81,0.4,1992,4.6,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T08:00:00Z,322,8,2154,8.5,77,0.5,1995,4.6,0.21,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T09:00:00Z,322,9,1165,10.9,60,0.9,1997,3.4,0.93,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T10:00:00Z,322,10,864,13.7,57,1.2,2000,5.3,1.33,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T11:00:00Z,322,11,917,15,52,1.4,2000,5.2,1.5,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T12:00:00Z,322,12,1132,16.8,50,1.6,2000,6.3,1.94,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T13:00:00Z,322,13,1152,18.1,43,2.2,2000,5.3,2.3,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T14:00:00Z,322,14,1122,18.7,39,1.3,2000,4.4,1.66,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T15:00:00Z,322,15,1203,19,38,1.9,2000,4.3,1.72,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T16:00:00Z,322,16,1473,18.5,40,1.8,2000,4.6,1.28,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T17:00:00Z,322,17,1804,16.9,44,1.6,2000,4.5,0.44,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T18:00:00Z,322,18,2499,15.7,45,2.5,2000,3.7,0.06,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T19:00:00Z,322,19,1878,14.9,49,2.1,2000,4.2,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T20:00:00Z,322,20,1528,13.8,56,1.9,2000,5.1,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T21:00:00Z,322,21,1466,12.6,60,0.5,2000,5,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T22:00:00Z,322,22,1302,11.6,61,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes
2018-10-18,2018-10-18T23:00:00Z,322,23,944,10.9,64,0.2,2000,4.3,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T00:00:00Z,323,0,783,10.3,67,1.5,2000,4.4,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T01:00:00Z,323,1,653,9.8,68,1.7,2000,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T02:00:00Z,323,2,433,9.2,72,1.5,2000,4.4,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T03:00:00Z,323,3,262,8.5,74,1.3,2000,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T04:00:00Z,323,4,184,8.1,76,0.3,2000,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T05:00:00Z,323,5,162,7.7,73,0,2000,3.1,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T06:00:00Z,323,6,491,7.2,77,0.5,2000,3.4,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T07:00:00Z,323,7,1188,7.3,72,0.4,2000,2.5,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T08:00:00Z,323,8,2113,7.9,63,0.6,2000,1.2,0.3,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T09:00:00Z,323,9,1191,11.1,53,1,2000,1.8,1.05,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T10:00:00Z,323,10,850,13.8,44,1.5,1953,1.7,1.66,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T11:00:00Z,323,11,981,16.4,35,1.1,2000,0.8,2.13,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T12:00:00Z,323,12,1161,17.4,33,1.1,2000,0.9,2.39,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T13:00:00Z,323,13,1190,18.9,33,1.8,2000,2.2,2.43,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T14:00:00Z,323,14,1221,19.8,32,2.3,1978,2.6,2.25,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T15:00:00Z,323,15,1390,19.7,30,3,1971,1.6,1.89,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T16:00:00Z,323,16,1527,19.3,29,2.8,2000,0.7,1.34,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T17:00:00Z,323,17,1939,18.5,35,2.2,2000,2.7,0.68,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T18:00:00Z,323,18,2631,16.6,40,2.4,2000,2.9,0.11,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T19:00:00Z,323,19,1769,15.3,53,2.4,2000,5.7,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T20:00:00Z,323,20,1512,14.2,56,1.8,2000,5.5,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T21:00:00Z,323,21,1457,13.3,56,1.1,2000,4.6,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T22:00:00Z,323,22,1331,12.3,65,1.7,2000,5.8,0,0,0,Autumn,No Holiday,Yes
2018-10-19,2018-10-19T23:00:00Z,323,23,1018,11.7,70,1.7,2000,6.4,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T00:00:00Z,324,0,891,11.3,71,1.2,1997,6.2,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T01:00:00Z,324,1,774,10.9,72,0,1966,6,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T02:00:00Z,324,2,522,10.1,78,0.1,1887,6.4,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T03:00:00Z,324,3,386,9.5,77,0.4,1611,5.6,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T04:00:00Z,324,4,246,8.9,75,0.4,1877,4.7,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T05:00:00Z,324,5,154,8.1,76,0.6,1309,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T06:00:00Z,324,6,219,7.5,79,0.6,1025,4,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T07:00:00Z,324,7,427,7,82,0.5,867,4.1,0,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T08:00:00Z,324,8,784,7.8,70,1.4,1034,2.6,0.29,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T09:00:00Z,324,9,921,10.4,60,1.3,1326,2.9,0.99,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T10:00:00Z,324,10,997,13,49,0.5,1685,2.5,1.61,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T11:00:00Z,324,11,1175,16.2,39,1.6,1580,2.2,2.05,0,0,Autumn,No Holiday,Yes
2018-10-20,2018-10-20T12:00:00Z,324,12,1407,17.7,33,2.2,1556,1.2,2.37,0,0,Autumn,No Holiday,Yes
